Temp,Humidity,Lower Light State,Middle Light State,Exhaust Fan State,Breeze Fan State,Heater State,Datetime
74.84,28.7,1,1,0,1,1,13:10:00 01/02/21 MST
77.72,24.4,1,1,0,0,0,13:20:00 01/02/21 MST
75.92,28.6,1,1,0,0,0,13:30:00 01/02/21 MST
75.02,29.4,1,1,0,0,0,13:40:00 01/02/21 MST
76.82,15.3,1,1,0,0,0,13:50:00 01/02/21 MST
77.0,17.8,0,0,0,0,0,14:00:00 01/02/21 MST
74.48,19.1,0,0,0,1,1,14:10:00 01/02/21 MST
73.76,18.2,0,0,0,1,1,14:20:00 01/02/21 MST
72.86,22.6,0,0,0,1,1,14:30:00 01/02/21 MST
74.66,19.0,0,0,0,1,1,14:40:00 01/02/21 MST
74.12,19.0,0,0,0,1,1,14:50:00 01/02/21 MST
73.22,22.5,0,0,0,1,1,15:00:00 01/02/21 MST
73.94,19.9,0,0,0,1,1,15:10:00 01/02/21 MST
75.74,20.5,0,0,0,0,0,15:20:00 01/02/21 MST
73.04,22.1,0,0,0,1,1,15:30:00 01/02/21 MST
73.4,21.4,0,0,0,1,1,15:40:00 01/02/21 MST
72.68,24.7,0,0,0,1,1,15:50:00 01/02/21 MST
73.76,21.1,0,0,0,1,1,16:00:00 01/02/21 MST
75.92,21.4,0,0,0,0,0,16:10:00 01/02/21 MST
73.94,22.5,0,0,0,1,1,16:20:00 01/02/21 MST
73.58,21.7,0,0,0,1,1,16:30:00 01/02/21 MST
72.68,25.8,0,0,0,1,1,16:40:00 01/02/21 MST
74.12,21.6,0,0,0,1,1,16:50:00 01/02/21 MST
75.74,21.8,0,0,0,0,0,17:00:00 01/02/21 MST
74.12,21.5,0,0,0,1,1,17:10:00 01/02/21 MST
71.6,25.5,0,0,0,1,1,17:20:00 01/02/21 MST
75.56,21.6,0,0,0,0,0,17:30:00 01/02/21 MST
72.68,23.0,0,0,0,1,1,17:40:00 01/02/21 MST
74.12,22.9,0,0,0,1,1,17:50:00 01/02/21 MST
73.58,25.6,0,0,0,1,1,18:00:00 01/02/21 MST
74.3,21.8,0,0,0,1,1,18:10:00 01/02/21 MST
75.56,22.2,0,0,0,0,0,18:20:00 01/02/21 MST
73.94,23.1,0,0,0,1,1,18:30:00 01/02/21 MST
73.76,21.9,0,0,0,1,1,18:40:00 01/02/21 MST
76.64,21.5,0,0,0,0,0,18:50:00 01/02/21 MST
76.64,21.5,0,0,0,0,0,19:00:00 01/02/21 MST
76.64,21.5,0,0,0,0,0,19:10:00 01/02/21 MST
76.64,21.5,0,0,0,0,0,19:20:00 01/02/21 MST
76.64,21.5,0,0,0,0,0,19:30:00 01/02/21 MST
76.64,21.5,0,0,0,0,0,19:40:00 01/02/21 MST
76.64,21.5,0,0,0,0,0,19:50:00 01/02/21 MST
76.64,21.5,1,1,0,0,0,20:00:00 01/02/21 MST
76.64,21.5,1,1,0,0,0,20:10:00 01/02/21 MST
76.64,21.5,1,1,0,0,0,20:20:00 01/02/21 MST
76.64,21.5,1,1,0,0,0,20:30:00 01/02/21 MST
76.64,21.5,1,1,0,0,0,20:40:00 01/02/21 MST
76.64,21.5,1,1,0,0,0,20:50:00 01/02/21 MST
75.2,24.1,1,1,0,0,0,21:00:00 01/02/21 MST
74.48,32.4,1,1,0,1,1,21:10:00 01/02/21 MST
76.82,27.0,1,1,0,0,0,21:20:00 01/02/21 MST
75.2,31.8,1,1,0,0,0,21:30:00 01/02/21 MST
76.1,22.7,1,1,0,0,0,21:40:00 01/02/21 MST
75.2,30.8,1,1,0,0,0,21:50:00 01/02/21 MST
74.84,33.4,1,1,0,1,1,22:00:00 01/02/21 MST
76.1,28.3,1,1,0,0,0,22:10:00 01/02/21 MST
74.84,32.9,1,1,0,1,1,22:20:00 01/02/21 MST
77.36,26.9,1,1,0,0,0,22:30:00 01/02/21 MST
74.66,23.2,1,1,0,1,1,22:40:00 01/02/21 MST
77.18,22.1,1,1,0,0,0,22:50:00 01/02/21 MST
75.74,29.1,1,1,0,0,0,23:00:00 01/02/21 MST
74.66,31.7,1,1,0,1,1,23:10:00 01/02/21 MST
77.0,26.4,1,1,0,0,0,23:20:00 01/02/21 MST
74.84,33.1,1,1,0,1,1,23:30:00 01/02/21 MST
77.9,26.2,1,1,0,0,0,23:40:00 01/02/21 MST
75.56,31.6,1,1,0,0,0,23:50:00 01/02/21 MST
78.08,22.5,1,1,0,0,0,00:00:00 01/03/21 MST
75.92,30.1,1,1,0,0,0,00:10:00 01/03/21 MST
74.66,33.5,1,1,0,1,1,00:20:00 01/03/21 MST
77.72,26.6,1,1,0,0,0,00:30:00 01/03/21 MST
75.2,32.2,1,1,0,0,0,00:40:00 01/03/21 MST
77.72,22.9,1,1,0,0,0,00:50:00 01/03/21 MST
76.46,29.6,1,1,0,0,0,01:00:00 01/03/21 MST
75.02,32.4,1,1,0,0,0,01:10:00 01/03/21 MST
75.92,22.8,1,1,0,0,0,01:20:00 01/03/21 MST
75.2,30.0,1,1,0,0,0,01:30:00 01/03/21 MST
76.64,22.2,1,1,0,0,0,01:40:00 01/03/21 MST
74.84,31.4,1,1,0,1,1,01:50:00 01/03/21 MST
77.18,26.2,1,1,0,0,0,02:00:00 01/03/21 MST
74.84,32.1,1,1,0,1,1,02:10:00 01/03/21 MST
77.36,26.9,1,1,0,0,0,02:20:00 01/03/21 MST
75.02,33.0,1,1,0,0,0,02:30:00 01/03/21 MST
77.36,22.7,1,1,0,0,0,02:40:00 01/03/21 MST
75.74,29.9,1,1,0,0,0,02:50:00 01/03/21 MST
74.48,34.6,1,1,0,1,1,03:00:00 01/03/21 MST
75.92,26.9,1,1,0,0,0,03:10:00 01/03/21 MST
74.48,33.6,1,1,0,1,1,03:20:00 01/03/21 MST
75.38,28.3,1,1,0,0,0,03:30:00 01/03/21 MST
77.9,21.9,1,1,0,0,0,03:40:00 01/03/21 MST
75.74,29.7,1,1,0,0,0,03:50:00 01/03/21 MST
77.0,22.0,1,1,0,0,0,04:00:00 01/03/21 MST
75.38,29.9,1,1,0,0,0,04:10:00 01/03/21 MST
76.46,21.6,1,1,0,0,0,04:20:00 01/03/21 MST
74.66,30.3,1,1,0,1,1,04:30:00 01/03/21 MST
77.18,27.3,1,1,0,0,0,04:40:00 01/03/21 MST
74.66,32.7,1,1,0,1,1,04:50:00 01/03/21 MST
77.18,26.3,1,1,0,0,0,05:00:00 01/03/21 MST
74.84,31.6,1,1,0,1,1,05:10:00 01/03/21 MST
75.2,27.7,1,1,0,0,0,05:20:00 01/03/21 MST
77.72,21.5,1,1,0,0,0,05:30:00 01/03/21 MST
75.2,29.5,1,1,0,0,0,05:40:00 01/03/21 MST
77.54,22.0,1,1,0,0,0,05:50:00 01/03/21 MST
75.56,29.6,1,1,0,0,0,06:00:00 01/03/21 MST
76.1,21.7,1,1,0,0,0,06:10:00 01/03/21 MST
74.66,30.4,1,1,0,1,1,06:20:00 01/03/21 MST
76.64,27.0,1,1,0,0,0,06:30:00 01/03/21 MST
77.36,21.7,1,1,0,0,0,06:40:00 01/03/21 MST
75.56,29.1,1,1,0,0,0,06:50:00 01/03/21 MST
76.28,21.3,1,1,0,0,0,07:00:00 01/03/21 MST
76.28,21.3,1,1,0,0,0,07:10:00 01/03/21 MST
76.28,21.3,1,1,0,0,0,07:20:00 01/03/21 MST
76.28,21.3,1,1,0,0,0,07:30:00 01/03/21 MST
69.62,29.8,1,1,0,1,1,07:40:00 01/03/21 MST
76.1,20.8,1,1,0,0,0,07:50:00 01/03/21 MST
78.44,21.2,1,1,0,0,0,08:00:00 01/03/21 MST
75.02,28.6,1,1,0,0,0,08:10:00 01/03/21 MST
75.92,21.8,1,1,0,0,0,08:20:00 01/03/21 MST
73.94,29.9,1,1,0,1,1,08:30:00 01/03/21 MST
76.46,28.1,1,1,0,0,0,08:40:00 01/03/21 MST
76.64,21.7,1,1,0,0,0,08:50:00 01/03/21 MST
74.48,30.1,1,1,0,1,1,09:00:00 01/03/21 MST
75.92,27.7,1,1,0,0,0,09:10:00 01/03/21 MST
77.54,22.1,1,1,0,0,0,09:20:00 01/03/21 MST
75.2,30.0,1,1,0,0,0,09:30:00 01/03/21 MST
75.92,21.8,1,1,0,0,0,09:40:00 01/03/21 MST
73.94,30.4,1,1,0,1,1,09:50:00 01/03/21 MST
76.64,28.1,1,1,0,0,0,10:00:00 01/03/21 MST
76.64,21.8,1,1,0,0,0,10:10:00 01/03/21 MST
74.48,31.2,1,1,0,1,1,10:20:00 01/03/21 MST
77.0,27.4,1,1,0,0,0,10:30:00 01/03/21 MST
74.12,32.5,1,1,0,1,1,10:40:00 01/03/21 MST
77.0,27.6,1,1,0,0,0,10:50:00 01/03/21 MST
74.12,33.9,1,1,0,1,1,11:00:00 01/03/21 MST
77.0,27.6,1,1,0,0,0,11:10:00 01/03/21 MST
74.66,33.5,1,1,0,1,1,11:20:00 01/03/21 MST
75.56,28.6,1,1,0,0,0,11:30:00 01/03/21 MST
78.26,22.4,1,1,0,0,0,11:40:00 01/03/21 MST
75.56,30.9,1,1,0,0,0,11:50:00 01/03/21 MST
78.8,23.0,1,1,0,0,0,12:00:00 01/03/21 MST
76.1,31.1,1,1,0,0,0,12:10:00 01/03/21 MST
74.84,34.2,1,1,0,1,1,12:20:00 01/03/21 MST
77.0,28.1,1,1,0,0,0,12:30:00 01/03/21 MST
75.38,33.4,1,1,0,0,0,12:40:00 01/03/21 MST
75.02,34.4,1,1,0,0,0,12:50:00 01/03/21 MST
75.2,34.6,1,1,0,0,0,13:00:00 01/03/21 MST
78.44,24.3,1,1,0,0,0,13:10:00 01/03/21 MST
76.82,31.0,1,1,0,0,0,13:20:00 01/03/21 MST
76.1,34.3,1,1,0,0,0,13:30:00 01/03/21 MST
75.56,35.9,1,1,0,0,0,13:40:00 01/03/21 MST
75.56,35.7,1,1,0,0,0,13:50:00 01/03/21 MST
75.74,35.7,0,0,0,0,0,14:00:00 01/03/21 MST
73.76,27.2,0,0,0,1,1,14:10:00 01/03/21 MST
73.58,27.4,0,0,0,1,1,14:20:00 01/03/21 MST
73.4,24.5,0,0,0,1,1,14:30:00 01/03/21 MST
73.22,27.7,0,0,0,1,1,14:40:00 01/03/21 MST
77.0,21.7,0,0,0,0,0,14:50:00 01/03/21 MST
72.32,25.2,0,0,0,1,1,15:00:00 01/03/21 MST
72.86,27.6,0,0,0,1,1,15:10:00 01/03/21 MST
73.04,28.4,0,0,0,1,1,15:20:00 01/03/21 MST
73.76,23.3,0,0,0,1,1,15:30:00 01/03/21 MST
72.68,27.3,0,0,0,1,1,15:40:00 01/03/21 MST
73.04,27.8,0,0,0,1,1,15:50:00 01/03/21 MST
73.94,23.1,0,0,0,1,1,16:00:00 01/03/21 MST
72.68,27.6,0,0,0,1,1,16:10:00 01/03/21 MST
72.5,29.0,0,0,0,1,1,16:20:00 01/03/21 MST
73.94,23.6,0,0,0,1,1,16:30:00 01/03/21 MST
73.22,28.0,0,0,0,1,1,16:40:00 01/03/21 MST
72.68,29.0,0,0,0,1,1,16:50:00 01/03/21 MST
74.12,23.6,0,0,0,1,1,17:00:00 01/03/21 MST
73.94,27.3,0,0,0,1,1,17:10:00 01/03/21 MST
72.5,28.9,0,0,0,1,1,17:20:00 01/03/21 MST
74.84,23.5,0,0,0,1,1,17:30:00 01/03/21 MST
74.3,27.3,0,0,0,1,1,17:40:00 01/03/21 MST
73.04,28.4,0,0,0,1,1,17:50:00 01/03/21 MST
74.12,23.5,0,0,0,1,1,18:00:00 01/03/21 MST
73.58,29.0,0,0,0,1,1,18:10:00 01/03/21 MST
72.14,29.1,0,0,0,1,1,18:20:00 01/03/21 MST
75.2,23.4,0,0,0,0,0,18:30:00 01/03/21 MST
75.56,23.4,0,0,0,0,0,18:40:00 01/03/21 MST
73.22,24.0,0,0,0,1,1,18:50:00 01/03/21 MST
76.28,22.8,0,0,0,0,0,19:00:00 01/03/21 MST
75.56,23.2,0,0,0,0,0,19:10:00 01/03/21 MST
72.68,24.2,0,0,0,1,1,19:20:00 01/03/21 MST
76.46,22.7,0,0,0,0,0,19:30:00 01/03/21 MST
74.84,23.3,0,0,0,1,1,19:40:00 01/03/21 MST
71.78,30.1,0,0,0,1,1,19:50:00 01/03/21 MST
78.08,22.0,1,1,0,0,0,20:00:00 01/03/21 MST
76.1,29.8,1,1,0,0,0,20:10:00 01/03/21 MST
63.14,27.7,1,1,0,1,1,20:20:00 01/03/21 MST
78.44,24.3,1,1,0,0,0,20:30:00 01/03/21 MST
77.36,31.9,1,1,0,0,0,20:40:00 01/03/21 MST
75.74,34.1,1,1,0,0,0,20:50:00 01/03/21 MST
75.38,34.5,1,1,0,0,0,21:00:00 01/03/21 MST
75.38,35.2,1,1,0,0,0,21:10:00 01/03/21 MST
75.2,35.7,1,1,0,0,0,21:20:00 01/03/21 MST
75.02,36.1,1,1,0,0,0,21:30:00 01/03/21 MST
75.02,39.5,1,1,0,0,0,21:40:00 01/03/21 MST
74.84,36.8,1,1,0,1,1,21:50:00 01/03/21 MST
77.72,29.7,1,1,0,0,0,22:00:00 01/03/21 MST
75.74,33.8,1,1,0,0,0,22:10:00 01/03/21 MST
75.38,35.5,1,1,0,0,0,22:20:00 01/03/21 MST
75.2,36.2,1,1,0,0,0,22:30:00 01/03/21 MST
75.02,37.5,1,1,0,0,0,22:40:00 01/03/21 MST
77.9,24.6,1,1,0,0,0,22:50:00 01/03/21 MST
75.92,31.7,1,1,0,0,0,23:00:00 01/03/21 MST
75.2,35.0,1,1,0,0,0,23:10:00 01/03/21 MST
75.38,35.1,1,1,0,0,0,23:20:00 01/03/21 MST
74.84,37.8,1,1,0,1,1,23:30:00 01/03/21 MST
77.72,23.4,1,1,0,0,0,23:40:00 01/03/21 MST
76.1,30.6,1,1,0,0,0,23:50:00 01/03/21 MST
75.56,37.0,1,1,0,0,0,00:00:00 01/04/21 MST
75.2,37.4,1,1,0,0,0,00:10:00 01/04/21 MST
77.9,24.3,1,1,0,0,0,00:20:00 01/04/21 MST
76.46,31.6,1,1,0,0,0,00:30:00 01/04/21 MST
75.38,36.6,1,1,0,0,0,00:40:00 01/04/21 MST
75.38,39.3,1,1,0,0,0,00:50:00 01/04/21 MST
75.02,38.2,1,1,0,0,0,01:00:00 01/04/21 MST
78.26,24.7,1,1,0,0,0,01:10:00 01/04/21 MST
76.82,32.0,1,1,0,0,0,01:20:00 01/04/21 MST
75.56,38.2,1,1,0,0,0,01:30:00 01/04/21 MST
74.84,38.0,1,1,0,1,1,01:40:00 01/04/21 MST
76.46,27.9,1,1,0,0,0,01:50:00 01/04/21 MST
75.2,34.3,1,1,0,0,0,02:00:00 01/04/21 MST
76.82,23.7,1,1,0,0,0,02:10:00 01/04/21 MST
75.2,32.9,1,1,0,0,0,02:20:00 01/04/21 MST
77.18,23.4,1,1,0,0,0,02:30:00 01/04/21 MST
75.56,31.5,1,1,0,0,0,02:40:00 01/04/21 MST
74.84,37.1,1,1,0,1,1,02:50:00 01/04/21 MST
76.28,28.5,1,1,0,0,0,03:00:00 01/04/21 MST
74.84,37.6,1,1,0,1,1,03:10:00 01/04/21 MST
76.1,29.0,1,1,0,0,0,03:20:00 01/04/21 MST
74.84,36.0,1,1,0,1,1,03:30:00 01/04/21 MST
77.18,27.3,1,1,0,0,0,03:40:00 01/04/21 MST
75.2,34.6,1,1,0,0,0,03:50:00 01/04/21 MST
77.72,23.6,1,1,0,0,0,04:00:00 01/04/21 MST
75.92,31.5,1,1,0,0,0,04:10:00 01/04/21 MST
74.48,36.1,1,1,0,1,1,04:20:00 01/04/21 MST
76.82,28.0,1,1,0,0,0,04:30:00 01/04/21 MST
74.84,33.1,1,1,0,1,1,04:40:00 01/04/21 MST
77.72,28.8,1,1,0,0,0,04:50:00 01/04/21 MST
75.38,32.8,1,1,0,0,0,05:00:00 01/04/21 MST
77.9,23.9,1,1,0,0,0,05:10:00 01/04/21 MST
76.1,31.5,1,1,0,0,0,05:20:00 01/04/21 MST
74.84,36.7,1,1,0,1,1,05:30:00 01/04/21 MST
76.28,28.7,1,1,0,0,0,05:40:00 01/04/21 MST
74.84,36.6,1,1,0,1,1,05:50:00 01/04/21 MST
76.1,28.4,1,1,0,0,0,06:00:00 01/04/21 MST
74.48,33.4,1,1,0,1,1,06:10:00 01/04/21 MST
78.44,27.2,1,1,0,0,0,06:20:00 01/04/21 MST
75.74,32.8,1,1,0,0,0,06:30:00 01/04/21 MST
74.48,35.6,1,1,0,1,1,06:40:00 01/04/21 MST
77.54,27.9,1,1,0,0,0,06:50:00 01/04/21 MST
75.2,34.9,1,1,0,0,0,07:00:00 01/04/21 MST
77.36,23.6,1,1,0,0,0,07:10:00 01/04/21 MST
75.56,31.2,1,1,0,0,0,07:20:00 01/04/21 MST
76.82,23.4,1,1,0,0,0,07:30:00 01/04/21 MST
75.56,30.7,1,1,0,0,0,07:40:00 01/04/21 MST
76.82,22.7,1,1,0,0,0,07:50:00 01/04/21 MST
74.84,30.4,1,1,0,1,1,08:00:00 01/04/21 MST
77.18,27.7,1,1,0,0,0,08:10:00 01/04/21 MST
74.84,34.6,1,1,0,1,1,08:20:00 01/04/21 MST
76.46,27.8,1,1,0,0,0,08:30:00 01/04/21 MST
74.84,34.2,1,1,0,1,1,08:40:00 01/04/21 MST
75.38,28.0,1,1,0,0,0,08:50:00 01/04/21 MST
76.64,18.6,1,1,0,0,0,09:00:00 01/04/21 MST
75.2,30.9,1,1,0,0,0,09:10:00 01/04/21 MST
77.18,23.2,1,1,0,0,0,09:20:00 01/04/21 MST
75.74,29.7,1,1,0,0,0,09:30:00 01/04/21 MST
74.84,34.0,1,1,0,1,1,09:40:00 01/04/21 MST
75.38,29.0,1,1,0,0,0,09:50:00 01/04/21 MST
78.62,22.7,1,1,0,0,0,10:00:00 01/04/21 MST
76.46,29.9,1,1,0,0,0,10:10:00 01/04/21 MST
75.02,34.4,1,1,0,0,0,10:20:00 01/04/21 MST
78.08,23.1,1,1,0,0,0,10:30:00 01/04/21 MST
76.1,31.9,1,1,0,0,0,10:40:00 01/04/21 MST
74.66,36.6,1,1,0,1,1,10:50:00 01/04/21 MST
77.9,27.8,1,1,0,0,0,11:00:00 01/04/21 MST
75.74,35.3,1,1,0,0,0,11:10:00 01/04/21 MST
74.48,38.1,1,1,0,1,1,11:20:00 01/04/21 MST
77.54,27.6,1,1,0,0,0,11:30:00 01/04/21 MST
75.74,34.4,1,1,0,0,0,11:40:00 01/04/21 MST
74.66,39.1,1,1,0,1,1,11:50:00 01/04/21 MST
77.0,28.2,1,1,0,0,0,12:00:00 01/04/21 MST
75.38,34.3,1,1,0,0,0,12:10:00 01/04/21 MST
74.84,37.2,1,1,0,1,1,12:20:00 01/04/21 MST
76.64,29.3,1,1,0,0,0,12:30:00 01/04/21 MST
75.38,35.0,1,1,0,0,0,12:40:00 01/04/21 MST
75.2,38.2,1,1,0,0,0,12:50:00 01/04/21 MST
75.02,38.9,1,1,0,0,0,13:00:00 01/04/21 MST
78.62,24.3,1,1,0,0,0,13:10:00 01/04/21 MST
77.36,33.1,1,1,0,0,0,13:20:00 01/04/21 MST
76.28,37.7,1,1,0,0,0,13:30:00 01/04/21 MST
75.56,39.0,1,1,0,0,0,13:40:00 01/04/21 MST
75.74,40.5,1,1,0,0,0,13:50:00 01/04/21 MST
75.74,42.4,0,0,0,0,0,14:00:00 01/04/21 MST
73.94,27.3,0,0,0,1,1,14:10:00 01/04/21 MST
73.76,28.4,0,0,0,1,1,14:20:00 01/04/21 MST
73.4,24.2,0,0,0,1,1,14:30:00 01/04/21 MST
76.82,22.7,0,0,0,0,0,14:40:00 01/04/21 MST
72.86,24.9,0,0,0,1,1,14:50:00 01/04/21 MST
75.92,24.1,0,0,0,0,0,15:00:00 01/04/21 MST
74.48,24.7,0,0,0,1,1,15:10:00 01/04/21 MST
75.92,22.6,0,0,0,0,0,15:20:00 01/04/21 MST
75.92,22.6,0,0,0,0,0,15:30:00 01/04/21 MST
75.92,22.6,0,0,0,0,0,15:40:00 01/04/21 MST
75.92,22.6,0,0,0,0,0,15:50:00 01/04/21 MST
75.92,22.6,0,0,0,0,0,16:00:00 01/04/21 MST
75.92,22.6,0,0,0,0,0,16:10:00 01/04/21 MST
75.92,22.6,0,0,0,0,0,16:20:00 01/04/21 MST
75.92,22.6,0,0,0,0,0,16:30:00 01/04/21 MST
75.92,22.6,0,0,0,0,0,16:40:00 01/04/21 MST
75.92,22.6,0,0,0,0,0,16:50:00 01/04/21 MST
75.92,22.6,0,0,0,0,0,17:00:00 01/04/21 MST
75.92,22.6,0,0,0,0,0,17:10:00 01/04/21 MST
65.12,29.9,0,0,0,1,1,17:20:00 01/04/21 MST
70.16,25.5,0,0,0,1,1,17:30:00 01/04/21 MST
69.08,29.2,0,0,0,1,1,17:40:00 01/04/21 MST
74.3,24.2,0,0,0,1,1,17:50:00 01/04/21 MST
75.2,23.4,0,0,0,0,0,18:00:00 01/04/21 MST
73.94,24.6,0,0,0,1,1,18:10:00 01/04/21 MST
72.14,28.1,0,0,0,1,1,18:20:00 01/04/21 MST
75.92,23.5,0,0,0,0,0,18:30:00 01/04/21 MST
73.4,24.4,0,0,0,1,1,18:40:00 01/04/21 MST
74.48,24.0,0,0,0,1,1,18:50:00 01/04/21 MST
73.76,27.7,0,0,0,1,1,19:00:00 01/04/21 MST
74.12,23.4,0,0,0,1,1,19:10:00 01/04/21 MST
77.18,23.1,0,0,0,0,0,19:20:00 01/04/21 MST
74.66,23.9,0,0,0,1,1,19:30:00 01/04/21 MST
74.12,23.4,0,0,0,1,1,19:40:00 01/04/21 MST
73.4,28.2,0,0,0,1,1,19:50:00 01/04/21 MST
75.38,22.8,1,1,0,0,0,20:00:00 01/04/21 MST
74.66,30.5,1,1,0,1,1,20:10:00 01/04/21 MST
79.16,27.0,1,1,0,0,0,20:20:00 01/04/21 MST
76.1,36.6,1,1,0,0,0,20:30:00 01/04/21 MST
75.38,38.1,1,1,0,0,0,20:40:00 01/04/21 MST
75.38,40.5,1,1,0,0,0,20:50:00 01/04/21 MST
73.94,38.0,1,1,0,1,1,21:00:00 01/04/21 MST
72.5,29.8,1,1,0,1,1,21:10:00 01/04/21 MST
78.98,29.5,1,1,0,0,0,21:20:00 01/04/21 MST
76.46,37.6,1,1,0,0,0,21:30:00 01/04/21 MST
75.92,38.1,1,1,0,0,0,21:40:00 01/04/21 MST
75.92,37.9,1,1,0,0,0,21:50:00 01/04/21 MST
75.74,37.7,1,1,0,0,0,22:00:00 01/04/21 MST
75.56,38.6,1,1,0,0,0,22:10:00 01/04/21 MST
75.74,38.2,1,1,0,0,0,22:20:00 01/04/21 MST
75.74,39.3,1,1,0,0,0,22:30:00 01/04/21 MST
75.38,36.3,1,1,0,0,0,22:40:00 01/04/21 MST
75.74,39.5,1,1,0,0,0,22:50:00 01/04/21 MST
75.56,38.8,1,1,0,0,0,23:00:00 01/04/21 MST
75.2,38.9,1,1,0,0,0,23:10:00 01/04/21 MST
75.2,39.8,1,1,0,0,0,23:20:00 01/04/21 MST
75.2,39.5,1,1,0,0,0,23:30:00 01/04/21 MST
75.2,25.3,1,1,0,0,0,23:40:00 01/04/21 MST
75.02,35.6,1,1,0,0,0,23:50:00 01/04/21 MST
75.38,36.9,1,1,0,0,0,00:00:00 01/05/21 MST
75.56,36.2,1,1,0,0,0,00:10:00 01/05/21 MST
75.02,38.4,1,1,0,0,0,00:20:00 01/05/21 MST
75.38,37.6,1,1,0,0,0,00:30:00 01/05/21 MST
75.38,37.4,1,1,0,0,0,00:40:00 01/05/21 MST
75.02,39.7,1,1,0,0,0,00:50:00 01/05/21 MST
75.56,37.7,1,1,0,0,0,01:00:00 01/05/21 MST
75.74,37.6,1,1,0,0,0,01:10:00 01/05/21 MST
75.2,38.3,1,1,0,0,0,01:20:00 01/05/21 MST
75.38,37.9,1,1,0,0,0,01:30:00 01/05/21 MST
75.74,38.3,1,1,0,0,0,01:40:00 01/05/21 MST
75.2,40.5,1,1,0,0,0,01:50:00 01/05/21 MST
75.2,37.7,1,1,0,0,0,02:00:00 01/05/21 MST
75.38,40.5,1,1,0,0,0,02:10:00 01/05/21 MST
74.84,40.4,1,1,0,1,1,02:20:00 01/05/21 MST
76.82,35.1,1,1,0,0,0,02:30:00 01/05/21 MST
75.56,37.3,1,1,0,0,0,02:40:00 01/05/21 MST
75.2,37.4,1,1,0,0,0,02:50:00 01/05/21 MST
75.56,37.6,1,1,0,0,0,03:00:00 01/05/21 MST
75.2,39.5,1,1,0,0,0,03:10:00 01/05/21 MST
75.02,42.0,1,1,0,0,0,03:20:00 01/05/21 MST
75.56,38.8,1,1,0,0,0,03:30:00 01/05/21 MST
75.2,37.9,1,1,0,0,0,03:40:00 01/05/21 MST
77.18,25.3,1,1,0,0,0,03:50:00 01/05/21 MST
75.56,35.6,1,1,0,0,0,04:00:00 01/05/21 MST
75.2,39.7,1,1,0,0,0,04:10:00 01/05/21 MST
75.56,37.3,1,1,0,0,0,04:20:00 01/05/21 MST
75.38,37.4,1,1,0,0,0,04:30:00 01/05/21 MST
75.02,40.2,1,1,0,0,0,04:40:00 01/05/21 MST
75.2,39.2,1,1,0,0,0,04:50:00 01/05/21 MST
75.2,37.6,1,1,0,0,0,05:00:00 01/05/21 MST
77.72,25.0,1,1,0,0,0,05:10:00 01/05/21 MST
75.56,35.9,1,1,0,0,0,05:20:00 01/05/21 MST
75.2,37.8,1,1,0,0,0,05:30:00 01/05/21 MST
75.38,39.1,1,1,0,0,0,05:40:00 01/05/21 MST
75.38,37.7,1,1,0,0,0,05:50:00 01/05/21 MST
74.84,37.5,1,1,0,1,1,06:00:00 01/05/21 MST
77.18,33.0,1,1,0,0,0,06:10:00 01/05/21 MST
75.56,37.1,1,1,0,0,0,06:20:00 01/05/21 MST
75.38,40.1,1,1,0,0,0,06:30:00 01/05/21 MST
75.56,37.5,1,1,0,0,0,06:40:00 01/05/21 MST
75.2,38.3,1,1,0,0,0,06:50:00 01/05/21 MST
75.2,37.6,1,1,0,0,0,07:00:00 01/05/21 MST
75.56,37.9,1,1,0,0,0,07:10:00 01/05/21 MST
75.02,39.1,1,1,0,0,0,07:20:00 01/05/21 MST
75.2,36.9,1,1,0,0,0,07:30:00 01/05/21 MST
75.2,38.0,1,1,0,0,0,07:40:00 01/05/21 MST
77.36,25.0,1,1,0,0,0,07:50:00 01/05/21 MST
75.38,34.8,1,1,0,0,0,08:00:00 01/05/21 MST
75.2,36.8,1,1,0,0,0,08:10:00 01/05/21 MST
75.38,37.3,1,1,0,0,0,08:20:00 01/05/21 MST
75.2,38.8,1,1,0,0,0,08:30:00 01/05/21 MST
74.84,21.7,1,1,0,1,1,08:40:00 01/05/21 MST
78.08,28.0,1,1,0,0,0,08:50:00 01/05/21 MST
76.28,33.9,1,1,0,0,0,09:00:00 01/05/21 MST
75.92,34.8,1,1,0,0,0,09:10:00 01/05/21 MST
75.92,36.3,1,1,0,0,0,09:20:00 01/05/21 MST
75.2,36.8,1,1,0,0,0,09:30:00 01/05/21 MST
75.56,38.4,1,1,0,0,0,09:40:00 01/05/21 MST
75.56,37.9,1,1,0,0,0,09:50:00 01/05/21 MST
75.02,37.7,1,1,0,0,0,10:00:00 01/05/21 MST
75.56,36.4,1,1,0,0,0,10:10:00 01/05/21 MST
75.56,38.5,1,1,0,0,0,10:20:00 01/05/21 MST
75.2,38.6,1,1,0,0,0,10:30:00 01/05/21 MST
75.38,39.1,1,1,0,0,0,10:40:00 01/05/21 MST
75.2,38.2,1,1,0,0,0,10:50:00 01/05/21 MST
75.2,39.4,1,1,0,0,0,11:00:00 01/05/21 MST
75.56,37.0,1,1,0,0,0,11:10:00 01/05/21 MST
75.38,37.3,1,1,0,0,0,11:20:00 01/05/21 MST
